Catalog #,Accession #,Class 1,Kingdom,Phylum/Division,Class,Order,Family,Sci. Name:Genus,Sci. Name:Species,Common Name,TSN,Item Count,Quantity,Storage Unit,Description,Dimens/Weight,Collector,Collection #,Collection Date,Condition,Condition Desc,Study #,Other Numbers,Cataloger,Catalog Date,Identified By,Ident Date,Repro Method,Locality,Unit,State,Reference Datum,Watrbody/Drain:Waterbody,Watrbody/Drain:Drainage,UTM Z/E/N,Lat LongN/W,Elevation,Depth,Depos Environ,Habitat/Comm,Habitat,Slope,Aspect,Soil Type,For/Per/Sub,Assoc Spec,Type Specimen,Threat/Endang,T/E Date,Rare,Exotic/Native,Age,Sex,Notes,Field Season,Ctrl Prop,Location,Object Status,Status Date,Catalog Folder,Maint. Cycle
KATM   36314,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Ericales,Primulaceae,Primula,tschuktschorum,"","",1,"",EA,Primula tschuktschorum  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-172,2002-07-14,COM/GD,"","",Arctos=UAM:Herb:60735 ALAAC=V143491,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Mirror Lake, along upper Funnel Cr.","",AK,WGS 84,"","","",N59.24/W154.8,,"","","","0¿ slope, 100% vegetation cover, wet Sphagnum moss, patchy","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36314,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Ericales,Primulaceae,Primula,tschuktschorum,"","",1,"",EA,Primula tschuktschorum  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-172,2002-07-14,COM/GD,"","",Arctos=UAM:Herb:60735 ALAAC=V143491,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Mirror Lake, along upper Funnel Cr.","",AK,WGS 84,"","","",N59.24/W154.8,,"","","","0¿ slope, 100% vegetation cover, wet Sphagnum moss, patchy","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36315,KATM-00305,BIOLOGY,Plantae; Plantae; Plantae,Angiosperms; Angiosperms; Angiosperms,,Poales; Poales; Poales,Cyperaceae; Cyperaceae; Cyperaceae,Carex; Carex; Carex,Carex dioica; Carex darwinii; Carex nigricans,"","",1,"",EA,Carex nigricans  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-186,2002-07-15,COM/GD,"","",Arctos=UAM:Herb:60736 ALAAC=V143492,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Mirror Lake, E side of lake","",AK,WGS 84,"","","",N59.22/W154.73,,"","","","patchy, rhizomatous","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36315,KATM-00305,BIOLOGY,Plantae; Plantae; Plantae,Angiosperms; Angiosperms; Angiosperms,,Poales; Poales; Poales,Cyperaceae; Cyperaceae; Cyperaceae,Carex; Carex; Carex,Carex dioica; Carex darwinii; Carex nigricans,"","",1,"",EA,Carex nigricans  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-186,2002-07-15,COM/GD,"","",Arctos=UAM:Herb:60736 ALAAC=V143492,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Mirror Lake, E side of lake","",AK,WGS 84,"","","",N59.22/W154.73,,"","","","patchy, rhizomatous","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36316,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Ericales,Primulaceae,Primula,eximia,"","",1,"",EA,Primula eximia  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-198,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60737 ALAAC=V143493,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",10/18/2004,"","Alaska Peninsula, Mirror Lake, ponds on NW side of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","","muddy soil with rocks, scattered","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36316,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Ericales,Primulaceae,Primula,eximia,"","",1,"",EA,Primula eximia  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-198,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60737 ALAAC=V143493,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",10/18/2004,"","Alaska Peninsula, Mirror Lake, ponds on NW side of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","","muddy soil with rocks, scattered","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36317,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Myrtales,Onagraceae,Epilobium,anagallidifolium,"","",1,"",EA,Epilobium anagallidifolium  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-199,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60738 ALAAC=V143494,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",10/18/2004,"","Alaska Peninsula, Mirror Lake, ponds on NW side of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","",patchy,"","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36317,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Myrtales,Onagraceae,Epilobium,anagallidifolium,"","",1,"",EA,Epilobium anagallidifolium  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-199,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60738 ALAAC=V143494,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",10/18/2004,"","Alaska Peninsula, Mirror Lake, ponds on NW side of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","",patchy,"","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36318,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Poales; Poales,Poaceae; Poaceae,Deschampsia; Deschampsia,Deschampsia cespitosa cespitosa,"","",1,"",EA,Deschampsia cespitosa subsp. cespitosa  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-200,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60739 ALAAC=V143495,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",10/18/2004,"","Alaska Peninsula, Mirror Lake, ponds on NW side of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","",patchy,"","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36318,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Poales; Poales,Poaceae; Poaceae,Deschampsia; Deschampsia,Deschampsia cespitosa cespitosa,"","",1,"",EA,Deschampsia cespitosa subsp. cespitosa  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-200,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60739 ALAAC=V143495,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",10/18/2004,"","Alaska Peninsula, Mirror Lake, ponds on NW side of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","",patchy,"","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36319,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Poales,Cyperaceae,Eriophorum,chamissonis,"","",1,"",EA,Eriophorum russeolum subsp. leiocarpum  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-202,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60740 ALAAC=V143496,"MCDONALD, DUSTY",10/22/2004,"Elven, Reidar",2/27/2009,"","Alaska Peninsula, Mirror Lake, edge of pond just NW of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","","wet low shrub sedge meadow, 100% vegetation cover, very wet soil, patchy, stoloniferous","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36319,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Poales,Cyperaceae,Eriophorum,chamissonis,"","",1,"",EA,Eriophorum russeolum subsp. leiocarpum  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-202,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60740 ALAAC=V143496,"MCDONALD, DUSTY",10/22/2004,"",2/27/2009,"","Alaska Peninsula, Mirror Lake, edge of pond just NW of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","","wet low shrub sedge meadow, 100% vegetation cover, very wet soil, patchy, stoloniferous","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36319,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Poales,Cyperaceae,Eriophorum,chamissonis,"","",1,"",EA,Eriophorum russeolum subsp. leiocarpum  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-202,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60740 ALAAC=V143496,"MCDONALD, DUSTY",10/22/2004,"",2/27/2009,"","Alaska Peninsula, Mirror Lake, edge of pond just NW of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","","wet low shrub sedge meadow, 100% vegetation cover, very wet soil, patchy, stoloniferous","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36319,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Poales,Cyperaceae,Eriophorum,chamissonis,"","",1,"",EA,Eriophorum russeolum subsp. leiocarpum  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-202,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60740 ALAAC=V143496,"MCDONALD, DUSTY",10/22/2004,"Elven, Reidar",2/27/2009,"","Alaska Peninsula, Mirror Lake, edge of pond just NW of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","","wet low shrub sedge meadow, 100% vegetation cover, very wet soil, patchy, stoloniferous","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36320,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Poales,Cyperaceae,Carex,rariflora,"","",1,"",EA,Carex rariflora  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-203,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60741 ALAAC=V143497,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Mirror Lake, edge of pond just NW of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","","wet low shrub sedge meadow, 100% vegetation cover, patchy, stoloniferous","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36320,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Poales,Cyperaceae,Carex,rariflora,"","",1,"",EA,Carex rariflora  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-203,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60741 ALAAC=V143497,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Mirror Lake, edge of pond just NW of lake","",AK,WGS 84,"","","",N59.24/W154.77,411 m,"","","","wet low shrub sedge meadow, 100% vegetation cover, patchy, stoloniferous","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36321,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Poales; Poales,Cyperaceae; Cyperaceae,Carex; Carex,Carex saxatilis; Carex caryophyllea,"","",1,"",EA,Carex saxatilis  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-212,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60742 ALAAC=V143498,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Mirror Lake, pond W of lake","",AK,WGS 84,"","","",N59.24/W154.78,411 m,"","","","patchy, loosely clumped","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36321,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Poales; Poales,Cyperaceae; Cyperaceae,Carex; Carex,Carex saxatilis; Carex caryophyllea,"","",1,"",EA,Carex saxatilis  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-212,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60742 ALAAC=V143498,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Mirror Lake, pond W of lake","",AK,WGS 84,"","","",N59.24/W154.78,411 m,"","","","patchy, loosely clumped","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36322,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Poales; Poales,Cyperaceae; Cyperaceae,Eriophorum; Eriophorum,Eriophorum angustifolium komarovii,"","",1,"",EA,Eriophorum angustifolium x Eriophorum komarovii  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-229,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60743 ALAAC=V143499,"MCDONALD, DUSTY",10/22/2004,"Elven, Reidar",2/26/2009,"","Alaska Peninsula, Mirror Lake, hills SW of lake 50 m S of GPS point","",AK,WGS 84,"","","",N59.23/W154.79,,"","","","wet sedge meadow, 100% vegetation cover, patchy","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36322,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Poales; Poales,Cyperaceae; Cyperaceae,Eriophorum; Eriophorum,Eriophorum angustifolium komarovii,"","",1,"",EA,Eriophorum angustifolium x Eriophorum komarovii  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-229,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60743 ALAAC=V143499,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",2/26/2009,"","Alaska Peninsula, Mirror Lake, hills SW of lake 50 m S of GPS point","",AK,WGS 84,"","","",N59.23/W154.79,,"","","","wet sedge meadow, 100% vegetation cover, patchy","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36322,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Poales; Poales,Cyperaceae; Cyperaceae,Eriophorum; Eriophorum,Eriophorum angustifolium komarovii,"","",1,"",EA,Eriophorum angustifolium x Eriophorum komarovii  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-229,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60743 ALAAC=V143499,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",2/26/2009,"","Alaska Peninsula, Mirror Lake, hills SW of lake 50 m S of GPS point","",AK,WGS 84,"","","",N59.23/W154.79,,"","","","wet sedge meadow, 100% vegetation cover, patchy","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36322,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Poales; Poales,Cyperaceae; Cyperaceae,Eriophorum; Eriophorum,Eriophorum angustifolium komarovii,"","",1,"",EA,Eriophorum angustifolium x Eriophorum komarovii  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-229,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60743 ALAAC=V143499,"MCDONALD, DUSTY",10/22/2004,"Elven, Reidar",2/26/2009,"","Alaska Peninsula, Mirror Lake, hills SW of lake 50 m S of GPS point","",AK,WGS 84,"","","",N59.23/W154.79,,"","","","wet sedge meadow, 100% vegetation cover, patchy","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36323,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Poales,Cyperaceae,Carex,bigelowii,"","",1,"",EA,Carex bigelowii  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-230,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60744 ALAAC=V143500,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",10/18/2004,"","Alaska Peninsula, Mirror Lake, hills SW of lake 50 m S of GPS point","",AK,WGS 84,"","","",N59.23/W154.79,,"","","","wet sedge meadow, 100% vegetation cover, patchy","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36323,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Poales,Cyperaceae,Carex,bigelowii,"","",1,"",EA,Carex bigelowii  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-230,2002-07-17,COM/GD,"","",Arctos=UAM:Herb:60744 ALAAC=V143500,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",10/18/2004,"","Alaska Peninsula, Mirror Lake, hills SW of lake 50 m S of GPS point","",AK,WGS 84,"","","",N59.23/W154.79,,"","","","wet sedge meadow, 100% vegetation cover, patchy","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36324,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Rosales,Rosaceae,Comarum,palustre,"","",1,"",EA,Comarum palustre  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-247,2002-07-23,COM/GD,"","",Arctos=UAM:Herb:60745 ALAAC=V143501,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Nonvianuk R. outlet, fen S of ranger cabin","",AK,WGS 84,"","","",N59.01/W155.6,,"","","","wet sedge Sphagnum fen, 100% vegetation cover, numerous","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36325,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Poales; Poales,Poaceae; Poaceae,Poa; Poa,Poa pratensis pratensis,"","",1,"",EA,Poa pratensis subsp. pratensis  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-260,2002-07-24,COM/GD,"","",Arctos=UAM:Herb:60746 ALAAC=V143502,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",10/18/2004,"","Alaska Peninsula, Nonvianuk R. outlet, beach on S side of outlet","",AK,WGS 84,"","","",N59.01/W155.59,,"","","","forb graminoid meadow with tall shrubs, moist sandy soil, scattered/patchy","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36326,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Malpighiales; Malpighiales,Salicaceae; Salicaceae,Salix; Salix,Salix glauca; Salix glauca,"","",1,"",EA,Salix glauca var. acutifolia  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-344,2002-07-27,COM/GD,"","",Arctos=UAM:Herb:60747 ALAAC=V143503,"MCDONALD, DUSTY",10/22/2004,"Parker, Carolyn",10/18/2004,"","Alaska Peninsula, Alagnak R., hills SW of Summerville's lodge where Katmai NP's E boundary abuts Alagnak Wild River","",AK,WGS 84,"","","",N58.97/W156.03,137 m,"","","","wet low shrub meadow, mesic soil, scattered/patchy","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36327,KATM-00305,BIOLOGY,Plantae,Polypodiophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,expansa,"","",1,"",EA,Dryopteris expansa  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-405,2002-08-05,COM/GD,"","",Arctos=UAM:Herb:60748 ALAAC=V143504,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Contact Cr., hill on SW shore of Contact Lake (large lake just W of Contact Cr.)","",AK,WGS 84,"","","",N58.2/W155.99,213 m,"","","","closed alder thicket, 45¿ azimuth, 25¿ slope, mesic soil, scattered","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36327,KATM-00305,BIOLOGY,Plantae,Polypodiophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,expansa,"","",1,"",EA,Dryopteris expansa  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-405,2002-08-05,COM/GD,"","",Arctos=UAM:Herb:60748 ALAAC=V143504,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Contact Cr., hill on SW shore of Contact Lake (large lake just W of Contact Cr.)","",AK,WGS 84,"","","",N58.2/W155.99,213 m,"","","","closed alder thicket, 45¿ azimuth, 25¿ slope, mesic soil, scattered","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36328,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Asterales,Asteraceae,Artemisia,globularia,"","",1,"",EA,Artemisia globularia  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-406,2002-08-06,COM/GD,"","",Arctos=UAM:Herb:60749 ALAAC=V143505,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Contact Cr., Red Mt. (peak 1721') NW of confl. of Contact Cr. and King Salmon R.","",AK,WGS 84,"","","",N58.21/W156.08,518 m,"","","","dwarf shrub tundra and stony slopes, 80% vegetation cover, mesic rocky soil, scattered","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36328,KATM-00305,BIOLOGY,Plantae,Angiosperms,,Asterales,Asteraceae,Artemisia,globularia,"","",1,"",EA,Artemisia globularia  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-406,2002-08-06,COM/GD,"","",Arctos=UAM:Herb:60749 ALAAC=V143505,"MCDONALD, DUSTY",10/22/2004,"",10/18/2004,"","Alaska Peninsula, Contact Cr., Red Mt. (peak 1721') NW of confl. of Contact Cr. and King Salmon R.","",AK,WGS 84,"","","",N58.21/W156.08,518 m,"","","","dwarf shrub tundra and stony slopes, 80% vegetation cover, mesic rocky soil, scattered","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36329,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Saxifragales; Saxifragales,Saxifragaceae; Saxifragaceae,Micranthes; Micranthes,Micranthes hieraciifolia longifolia; Micranthes hieraciifolia longifolia,"","",1,"",EA,Saxifraga hieraciifolia subsp. longifolia  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-414,2002-08-06,COM/GD,"","",Arctos=UAM:Herb:60750 ALAAC=V143506,"MCDONALD, DUSTY",10/22/2004,"Batten, Alan",2/28/2006,"","Alaska Peninsula, Contact Cr., Red Mt. (peak 1721') NW of confl. of Contact Cr. and King Salmon R.","",AK,WGS 84,"","","",N58.2/W156.08,,"","","","wet sedge herbaceous meadow, 135¿ azimuth, 5¿ slope, 100% vegetation cover, rare","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36329,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Saxifragales; Saxifragales,Saxifragaceae; Saxifragaceae,Micranthes; Micranthes,Micranthes hieraciifolia longifolia; Micranthes hieraciifolia longifolia,"","",1,"",EA,Saxifraga hieraciifolia subsp. longifolia  vascular plant specimens mounted on herbarium sheet,"","Jansen, Anna",02-414,2002-08-06,COM/GD,"","",Arctos=UAM:Herb:60750 ALAAC=V143506,"MCDONALD, DUSTY",10/22/2004,"Elven, Reidar",2/28/2006,"","Alaska Peninsula, Contact Cr., Red Mt. (peak 1721') NW of confl. of Contact Cr. and King Salmon R.","",AK,WGS 84,"","","",N58.2/W156.08,,"","","","wet sedge herbaceous meadow, 135¿ azimuth, 5¿ slope, 100% vegetation cover, rare","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
KATM   36329,KATM-00305,BIOLOGY,Plantae; Plantae,Angiosperms; Angiosperms,,Saxifragales; Saxifragales,Saxifragaceae; Saxifragaceae,Micranthes; Micranthes,Micranthes hieraciifolia longifolia; Micranthes hieraciifolia longifolia,"","",1,"",EA,Saxifraga hieraciifolia subsp. longifolia  vascular plant specimens mounted on herbarium sheet,"","; Carlson, Matthew",02-414,2002-08-06,COM/GD,"","",Arctos=UAM:Herb:60750 ALAAC=V143506,"MCDONALD, DUSTY",10/22/2004,"Elven, Reidar",2/28/2006,"","Alaska Peninsula, Contact Cr., Red Mt. (peak 1721') NW of confl. of Contact Cr. and King Salmon R.","",AK,WGS 84,"","","",N58.2/W156.08,,"","","","wet sedge herbaceous meadow, 135¿ azimuth, 5¿ slope, 100% vegetation cover, rare","","","","","",,"","","","","","","",2002,N,UAMN - ALA HERBARIUM,LOAN OUT – NON-NPS – NON-FEDERAL,"",N,""
